Id,Date,Time,CO2_(dinning-room),CO2_room,Relative_humidity_(dinning-room),Relative_humidity_room,Lighting_(dinning-room),Lighting_room,Meteo_Rain,Meteo_Sun_dusk,Meteo_Wind,Meteo_Sun_light_in_west_facade,Meteo_Sun_light_in_east_facade,Meteo_Sun_light_in_south_facade,Meteo_Sun_irradiance,Outdoor_relative_humidity_Sensor,Day_of_the_week,Indoor_temperature_room
1999,03/04/2012,07:30,210.592,216.299,51.2053,56.632,21.264,23.3413,0.0,616.768,0.088,7168.0,15344.0,10620.9,145.173,69.024,2.0,18.024
2000,03/04/2012,07:45,210.539,216.096,49.3067,55.736,21.3447,23.44,0.0,616.64,0.0726667,6472.7,10214.1,7949.31,133.397,68.6533,2.0,18.036
2001,03/04/2012,08:00,211.328,216.267,50.208,55.992,20.9047,27.6,0.0,617.067,0.096,8006.66,13859.5,11138.4,169.851,67.8533,2.0,18.082
2002,03/04/2012,08:15,211.328,215.595,51.0187,56.168,21.426,39.9293,0.0,617.621,0.036,10721.6,17742.5,16083.6,230.005,67.2907,2.0,18.1347
2003,03/04/2012,08:30,210.453,214.421,50.184,55.5573,21.2473,42.868,0.0,618.133,0.331333,10128.0,21175.6,16693.2,233.216,67.336,2.0,18.24
2004,03/04/2012,08:45,210.784,213.952,50.6373,55.224,21.084,30.2973,0.0,617.963,0.314,8787.97,12878.5,10858.2,182.613,66.608,2.0,18.3333
2005,03/04/2012,09:00,210.784,215.371,49.648,54.6267,22.45,48.3547,0.0,618.048,0.0953333,10507.6,21857.6,20883.5,248.224,66.3947,2.0,18.4167
2006,03/04/2012,09:15,211.925,213.451,49.5493,54.472,32.084,79.6453,0.0,619.712,0.086,14841.9,41548.5,40164.7,379.627,66.2667,2.0,18.5193
2007,03/04/2012,09:30,211.136,212.437,48.992,54.08,57.2607,118.251,0.0,622.144,0.476667,18855.3,59777.0,61603.8,579.883,65.72,2.0,18.734
2008,03/04/2012,09:45,211.808,210.773,48.7467,53.872,22.0273,55.28,0.0,620.352,0.48,12871.0,22070.6,21105.3,289.163,65.0587,2.0,18.8687
2009,03/04/2012,10:00,211.371,213.035,48.9653,53.992,47.8693,99.072,0.0,620.651,0.202667,18954.9,42101.4,50506.4,541.739,64.6187,2.0,19.028
2010,03/04/2012,10:15,211.435,213.045,48.728,53.736,56.0213,106.315,0.0,622.229,1.03733,18732.4,41877.5,58189.1,588.437,64.0373,2.0,19.2513
2011,03/04/2012,10:30,211.307,212.405,48.52,53.44,61.5733,119.584,0.0,622.955,0.688667,18045.6,40673.3,69873.7,646.88,63.3547,2.0,19.4873
2012,03/04/2012,10:45,210.869,212.832,48.68,53.3307,75.7013,134.469,0.0,623.595,1.45067,20116.1,39041.7,86186.7,791.147,62.8267,2.0,19.7493
2013,03/04/2012,11:00,214.165,223.627,48.7173,53.352,30.0333,69.896,0.0,621.461,0.856667,18455.9,19535.9,31073.6,369.312,61.7973,2.0,20.0847
2014,03/04/2012,11:15,221.493,233.675,48.9093,53.4667,70.1947,126.667,0.0,622.357,1.08933,20884.1,27074.6,78912.2,774.955,61.7733,2.0,20.3053
2015,03/04/2012,11:30,228.043,236.949,48.8987,53.2427,66.228,121.579,0.0,623.125,1.62733,19799.4,23189.5,74185.4,749.579,60.8853,2.0,20.6067
2016,03/04/2012,11:45,228.32,233.707,49.208,53.3173,25.7553,56.4907,0.0,620.437,1.354,17063.3,13073.1,26101.8,315.616,60.296,2.0,20.7893
2017,03/04/2012,12:00,226.315,230.752,49.1893,53.664,35.76,71.6267,0.0,618.859,2.628,20088.1,14182.4,32864.9,432.469,60.672,2.0,20.912
2018,03/04/2012,12:15,219.648,225.856,50.3387,53.8507,65.3173,108.32,0.0,619.797,2.78067,24672.9,17428.5,55316.5,686.827,60.792,2.0,21.112
2019,03/04/2012,12:30,219.264,220.811,49.4533,53.816,37.0753,70.9493,0.0,619.755,3.16933,19549.5,15717.0,32166.6,444.907,60.5493,2.0,21.3547
2020,03/04/2012,12:45,215.52,216.768,50.104,53.9627,23.704,51.248,0.0,618.261,2.79,19672.4,14641.8,22616.7,351.968,59.8267,2.0,21.472
2021,03/04/2012,13:00,209.173,214.528,51.8107,54.0293,32.3927,60.048,0.0666667,618.176,2.14667,22173.0,16418.1,33529.9,419.605,59.648,2.0,21.5373
2022,03/04/2012,13:15,208.864,212.064,51.6667,54.0107,40.6433,83.624,0.666667,618.944,2.63667,30200.5,18683.9,40127.1,492.107,60.432,2.0,21.6587
2023,03/04/2012,13:30,209.493,210.987,51.136,54.1547,44.3053,85.84,0.4,618.944,2.35533,41634.5,14920.4,49927.5,567.499,61.032,2.0,21.78
2024,03/04/2012,13:45,210.027,211.339,50.728,54.1093,71.096,107.701,0.0,620.693,2.24467,70471.7,16024.2,63000.6,806.123,60.672,2.0,21.932
2025,03/04/2012,14:00,208.192,209.995,51.056,54.1227,24.306,36.3853,0.0,618.731,2.20267,16074.4,6937.94,16053.2,224.155,59.4,2.0,22.044
2026,03/04/2012,14:15,207.776,209.749,51.9093,54.1813,20.7247,23.26,0.0,616.853,1.97267,5060.61,6422.53,8709.12,112.656,58.96,2.0,22.06
2027,03/04/2012,14:30,207.893,209.408,52.1387,54.424,21.02,23.0093,0.0,616.085,1.412,3075.07,5548.03,5798.91,74.6693,59.7413,2.0,22.06
2028,03/04/2012,14:45,207.296,209.152,52.8,54.5253,20.7413,23.4053,0.333333,615.616,1.91667,2042.88,3741.7,3182.59,42.5173,60.7893,2.0,22.0013
2029,03/04/2012,15:00,206.859,208.832,53.616,54.7813,20.8407,23.3413,1.0,614.4,1.244,2802.69,2587.65,2759.68,34.3787,63.7707,2.0,21.92
2030,03/04/2012,15:15,205.643,209.472,55.616,55.504,20.8227,22.604,0.666667,614.528,1.04467,6214.66,3791.87,6881.28,78.984,65.5467,2.0,21.9
2031,03/04/2012,15:30,203.744,209.344,56.9493,56.192,20.562,23.2547,0.0,615.36,0.966667,7124.99,6128.64,8544.26,114.816,66.5333,2.0,21.852
2032,03/04/2012,15:45,203.808,208.864,57.7707,56.4453,20.724,23.144,0.0,615.573,0.711333,12405.1,7913.47,9805.14,162.773,67.136,2.0,21.7827
2033,03/04/2012,16:00,204.48,208.725,58.3707,56.5253,20.742,32.5573,0.733333,616.469,0.829333,16684.4,11236.7,13400.7,254.72,67.4933,2.0,21.78
2034,03/04/2012,16:15,203.285,208.288,58.608,56.5707,20.7413,34.608,0.133333,616.811,0.72,37874.3,12247.7,15063.7,305.653,67.2267,2.0,21.8027
2035,03/04/2012,16:30,202.859,208.043,57.9573,56.68,20.742,41.572,0.0,617.877,1.04267,70522.2,12762.5,14943.6,379.403,66.2933,2.0,21.808
2036,03/04/2012,16:45,202.027,208.224,56.7387,56.552,20.9213,28.9493,0.0,617.92,1.91933,64703.1,9569.28,11358.9,284.725,64.8533,2.0,21.84
2037,03/04/2012,17:00,203.275,208.0,56.456,56.6347,20.8233,23.2427,0.0,617.28,2.19,46974.3,7440.38,8988.67,201.227,64.392,2.0,21.784
2038,03/04/2012,17:15,204.395,208.096,56.416,56.72,20.8227,22.1107,0.0,616.299,1.674,9812.65,3189.76,3913.73,66.8827,65.3707,2.0,21.748
2039,03/04/2012,17:30,209.867,208.565,56.6213,56.8693,20.58,23.5853,0.0,615.403,1.40667,3727.36,1627.14,2128.9,31.868,66.1227,2.0,21.716
2040,03/04/2012,17:45,216.373,216.672,57.2587,58.2853,20.742,23.2427,0.0,615.104,0.944667,2071.55,673.792,1605.63,19.2527,67.2507,2.0,21.6013
2041,03/04/2012,18:00,212.213,217.099,57.6187,58.592,15.9293,22.9467,0.0,614.464,0.900667,1304.58,0.0,953.344,12.9253,67.208,2.0,21.532
2042,03/04/2012,18:15,214.624,218.656,56.736,58.152,11.524,18.5227,0.0,614.4,1.10067,0.0,0.0,0.0,5.41333,67.84,2.0,21.46
2043,03/04/2012,18:30,214.272,215.243,56.456,58.008,11.6867,12.8747,0.0,425.088,0.832667,0.0,0.0,0.0,-1.57333,68.4907,2.0,21.44
2044,03/04/2012,18:45,213.067,213.877,56.456,58.1093,11.3447,13.1027,0.0,82.2347,0.636,0.0,0.0,0.0,-3.77333,69.0187,2.0,21.34
2045,03/04/2012,19:00,211.68,213.611,56.0987,58.0613,11.3447,13.394,0.0,5.61733,0.494667,0.0,0.0,0.0,-3.64267,69.8373,2.0,21.2733
2046,03/04/2012,19:15,210.315,213.344,56.408,58.136,11.6053,13.0213,0.0,1.266,0.586667,0.0,0.0,0.0,-3.77333,70.544,2.0,21.1813
2047,03/04/2012,19:30,209.557,212.011,55.9467,58.0987,11.524,13.0853,0.0,1.134,0.464,0.0,0.0,0.0,-3.708,71.1867,2.0,21.1093
2048,03/04/2012,19:45,209.184,211.093,55.8533,58.144,11.524,13.0213,0.0,1.046,0.557333,0.0,0.0,0.0,-3.77333,71.8107,2.0,21.004
2049,03/04/2012,20:00,208.16,211.68,55.872,58.136,11.6867,12.6147,0.0,1.09,0.752,0.0,0.0,0.0,-3.83867,72.32,2.0,20.9507
2050,03/04/2012,20:15,207.52,211.264,55.792,58.1413,11.6053,13.3627,0.0,1.09,0.671333,0.0,0.0,0.0,-3.904,72.496,2.0,20.8667
2051,03/04/2012,20:30,207.989,210.827,54.9387,57.928,11.5887,12.94,0.0,1.31,0.960667,0.0,0.0,0.0,-3.64267,72.6133,2.0,20.76
2052,03/04/2012,20:45,206.805,211.381,54.7147,57.9307,11.4427,12.94,0.0,1.222,0.999333,0.0,0.0,0.0,-3.64267,71.2907,2.0,20.6747
2053,03/04/2012,21:00,206.699,211.477,55.328,58.1467,11.524,13.184,0.0,1.046,0.306,0.0,0.0,0.0,-3.708,70.664,2.0,20.62
2054,03/04/2012,21:15,205.995,211.595,55.1093,58.1173,11.622,12.4187,0.0,0.826,0.0,0.0,0.0,0.0,-3.708,70.5147,2.0,20.5493
2055,03/04/2012,21:30,206.891,211.147,54.9333,58.0533,11.6053,13.1027,0.0,0.826,0.0,0.0,0.0,0.0,-3.44667,70.8747,2.0,20.454
2056,03/04/2012,21:45,207.115,211.723,55.0613,57.9307,11.5073,13.2653,0.0,0.782,0.0,0.0,0.0,0.0,-3.83867,71.08,2.0,20.4067
2057,03/04/2012,22:00,207.04,212.853,55.0293,57.872,11.622,13.1333,0.0,0.65,0.0,0.0,0.0,0.0,-3.77333,71.096,2.0,20.3247
2058,03/04/2012,22:15,206.24,212.149,54.6533,57.8053,11.7033,13.3467,0.0,0.65,0.0,0.0,0.0,0.0,-3.57733,69.6,2.0,20.242
2059,03/04/2012,22:30,206.741,210.901,54.568,57.7493,11.6867,13.0213,0.0,0.826,0.0,0.0,0.0,0.0,-3.708,68.6667,2.0,20.13
2060,03/04/2012,22:45,206.656,210.144,54.1947,57.6053,11.426,13.736,0.0,0.826,0.0,0.0,0.0,0.0,-3.64267,68.4747,2.0,20.0947
2061,03/04/2012,23:00,206.197,210.539,54.08,57.4667,11.524,12.94,0.0,0.87,0.0,0.0,0.0,0.0,-3.57733,68.3573,2.0,20.0027
2062,03/04/2012,23:15,205.376,210.133,53.7973,57.3333,11.67,13.0213,0.0,0.782,0.0,0.0,0.0,0.0,-3.512,68.6267,2.0,19.9527
2063,03/04/2012,23:30,205.6,209.952,53.304,57.224,11.7033,13.2,0.0,1.002,0.419333,0.0,0.0,0.0,-3.64267,68.968,2.0,19.894
2064,03/04/2012,23:45,205.92,211.147,53.3067,57.184,11.524,13.98,0.0,1.002,0.306,0.0,0.0,0.0,-3.38133,69.168,2.0,19.81
2065,04/04/2012,00:00,205.728,212.096,53.1973,57.112,11.524,13.1027,0.0,0.87,0.246,0.0,0.0,0.0,-3.57733,69.6373,2.06667,19.7267
2066,04/04/2012,00:15,205.323,211.701,53.3733,57.1307,11.6867,12.842,0.0,0.826,0.0,0.0,0.0,0.0,-3.512,69.7893,3.0,19.6913
2067,04/04/2012,00:30,205.621,211.317,53.4213,57.16,11.5073,12.9067,0.0,0.914,0.0,0.0,0.0,0.0,-3.57733,69.728,3.0,19.6167
2068,04/04/2012,00:45,206.197,210.72,53.472,57.1627,11.7847,13.428,0.0,0.782,0.0386667,0.0,0.0,0.0,-3.44667,69.7547,3.0,19.524
2069,04/04/2012,01:00,205.909,210.613,53.4773,57.1413,11.524,13.1027,0.0,0.914,0.036,0.0,0.0,0.0,-3.708,70.088,3.0,19.45
2070,04/04/2012,01:15,206.219,210.976,53.4453,57.144,11.964,13.1027,0.0,0.65,0.0,0.0,0.0,0.0,-3.64267,70.1227,3.0,19.41
2071,04/04/2012,01:30,205.963,212.064,53.352,57.0933,11.524,13.5413,0.0,0.65,0.0573333,0.0,0.0,0.0,-3.64267,70.3813,3.0,19.36
2072,04/04/2012,01:45,206.581,213.152,53.496,57.072,11.768,13.3467,0.0,0.694,0.036,0.0,0.0,0.0,-3.64267,70.5253,3.0,19.2833
2073,04/04/2012,02:00,207.317,212.096,53.2533,57.0133,11.524,13.3467,0.0,0.65,0.0,0.0,0.0,0.0,-3.57733,70.8347,3.0,19.26
2074,04/04/2012,02:15,207.072,211.083,53.1787,57.008,11.7847,12.598,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,71.2267,3.0,19.192
2075,04/04/2012,02:30,207.317,210.944,53.0373,56.952,11.4427,13.6227,0.0,0.65,0.044,0.0,0.0,0.0,-3.64267,71.9707,3.0,19.13
2076,04/04/2012,02:45,206.987,212.512,52.9093,56.9333,11.7847,13.1027,0.0,0.65,0.176,0.0,0.0,0.0,-3.38133,72.7893,3.0,19.0493
2077,04/04/2012,03:00,206.869,212.992,53.1707,57.0373,11.426,12.94,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,72.4613,3.0,18.9733
2078,04/04/2012,03:15,206.133,213.173,52.8667,56.9147,11.866,14.0933,0.0,0.694,0.318667,0.0,0.0,0.0,-3.512,72.6533,3.0,18.9313
2079,04/04/2012,03:30,206.955,215.115,52.6907,56.9013,11.7033,13.5907,0.0,0.694,0.331333,0.0,0.0,0.0,-3.512,72.744,3.0,18.8587
2080,04/04/2012,03:45,207.659,213.909,52.808,56.984,11.6053,13.2653,0.0,0.826,0.08,0.0,0.0,0.0,-3.38133,72.512,3.0,18.7827
2081,04/04/2012,04:00,207.616,214.912,52.7627,56.976,11.524,13.1027,0.0,0.738,0.0593333,0.0,0.0,0.0,-3.38133,72.6453,3.0,18.7333
2082,04/04/2012,04:15,207.563,214.635,52.8747,57.0107,11.6053,12.9393,0.0,0.782,0.124667,0.0,0.0,0.0,-3.512,72.7067,3.0,18.676
2083,04/04/2012,04:30,207.776,214.933,53.144,57.184,11.6053,13.5093,0.0,0.782,0.0,0.0,0.0,0.0,-3.38133,72.576,3.0,18.6033
2084,04/04/2012,04:45,207.936,214.208,53.1973,57.328,11.622,13.428,0.0,0.87,0.08,0.0,0.0,0.0,-3.25067,72.2587,3.0,18.56
2085,04/04/2012,05:00,208.448,214.539,53.4453,57.2693,11.524,13.6547,0.0,0.826,0.0,0.0,0.0,0.0,-3.25067,72.2693,3.0,18.516
2086,04/04/2012,05:15,208.363,215.2,53.4213,57.368,11.7847,13.2653,0.0,1.266,0.0,0.0,0.0,0.0,-3.38133,72.488,3.0,18.474
2087,04/04/2012,05:30,208.363,215.232,53.1333,57.336,11.4427,13.3467,0.0,15.1007,0.0,0.0,0.0,0.0,-3.64267,72.6,3.0,18.4
2088,04/04/2012,05:45,208.491,217.323,53.1307,57.216,11.6053,13.5093,0.0,100.771,0.196,0.0,0.0,0.0,-2.79533,73.0693,3.0,18.3833
2089,04/04/2012,06:00,209.28,218.453,53.32,57.3173,11.524,12.5153,0.0,455.168,0.0546667,0.0,0.0,0.0,0.494667,73.0773,3.0,18.336
2090,04/04/2012,06:15,209.173,218.539,53.264,57.352,11.524,18.8653,0.0,613.931,0.113333,0.0,71.68,0.0,9.44867,73.1173,3.0,18.2967
2091,04/04/2012,06:30,209.504,218.059,53.3893,57.3947,16.0927,23.44,0.0,614.315,0.0,795.648,1419.26,1326.08,20.9313,72.9707,3.0,18.23
2092,04/04/2012,06:45,210.603,218.443,53.312,57.3867,20.904,24.0413,0.0,614.4,0.0413333,2207.74,2508.8,2594.82,42.0107,72.96,3.0,18.23
2093,04/04/2012,07:00,211.296,218.72,53.4133,57.3893,21.084,23.7653,0.0,614.528,0.0953333,3218.43,3770.37,3756.03,62.2773,72.6933,3.0,18.22
2094,04/04/2012,07:15,211.285,219.083,53.3947,57.4187,20.9207,23.684,0.0,615.296,0.0,4472.83,5505.02,5311.49,89.888,72.3493,3.0,18.184
2095,04/04/2012,07:30,211.744,219.307,53.3387,57.3253,21.002,23.44,0.0,615.744,0.118667,5841.92,7426.05,6852.61,121.141,73.056,3.0,18.1407
2096,04/04/2012,07:45,212.064,220.224,53.6987,57.5227,21.0673,23.3413,0.0,616.213,0.0,6737.92,8458.24,8386.56,134.555,71.7333,3.0,18.162
2097,04/04/2012,08:00,211.957,218.635,53.1653,57.0933,20.986,25.9427,0.0,616.64,0.703333,8357.89,11996.8,11638.1,180.581,71.6853,3.0,18.216
2098,04/04/2012,08:15,211.445,217.707,53.3733,56.96,21.182,23.44,0.0,616.64,0.488,7626.75,10478.9,9718.78,162.005,70.8053,3.0,18.2533
2099,04/04/2012,08:30,212.021,216.235,53.6107,56.8907,21.4087,36.5467,0.0,617.067,0.036,9891.16,14426.5,12433.7,218.187,70.1733,3.0,18.29
2100,04/04/2012,08:45,212.32,215.787,53.52,56.576,20.9853,25.4067,0.0,617.109,0.940667,8924.16,10958.5,11016.2,167.877,69.7893,3.0,18.372
2101,04/04/2012,09:00,211.947,215.211,53.008,56.5307,21.2647,26.7253,0.0,616.853,0.970667,9131.69,12649.1,13516.5,196.235,69.5627,3.0,18.42
2102,04/04/2012,09:15,211.765,213.504,52.8853,56.4053,21.164,31.144,0.0,617.28,1.08,10500.1,17165.0,19064.8,227.883,69.2107,3.0,18.4967
2103,04/04/2012,09:30,211.872,212.373,52.7493,56.456,20.9853,23.44,0.0,616.981,1.58933,6709.25,12657.7,11410.1,148.171,69.0053,3.0,18.532
2104,04/04/2012,09:45,211.659,212.043,53.056,56.5893,21.2647,23.44,0.0,616.213,0.908667,4135.94,6816.77,6616.06,68.7333,69.088,3.0,18.5567
2105,04/04/2012,10:00,209.771,211.84,53.3387,56.9147,20.9847,23.44,0.0,616.0,0.888667,4938.75,8730.62,7053.31,86.688,69.2053,3.0,18.5867
2106,04/04/2012,10:15,209.408,212.032,53.8053,57.056,20.84,23.44,0.0,616.043,0.794,6565.89,8472.58,6945.79,109.248,69.2827,3.0,18.61
2107,04/04/2012,10:30,209.429,211.819,53.6907,57.0267,21.2633,45.6733,0.0,616.853,1.422,13567.3,12649.8,12062.4,258.741,68.9547,3.0,18.716
2108,04/04/2012,10:45,208.917,209.824,53.336,56.984,22.5013,50.6373,0.0,617.28,1.808,15192.7,15951.9,17608.0,273.664,68.488,3.0,18.8067
2109,04/04/2012,11:00,208.448,208.704,53.0587,57.1067,30.618,74.7573,0.0,618.133,2.072,16833.9,22273.4,34245.3,421.76,67.6827,3.0,18.904
2110,04/04/2012,11:15,208.363,208.597,52.8453,56.864,45.5973,97.056,0.0,618.987,2.25267,22951.3,26204.8,43887.3,541.312,67.304,3.0,19.032
2111,04/04/2012,11:30,208.267,207.328,52.592,56.3787,55.8107,126.805,0.0,620.139,2.16933,24902.3,25068.9,56112.5,674.091,66.8587,3.0,19.2513
2112,04/04/2012,11:45,208.0,206.923,52.296,55.936,83.1467,137.963,0.0,620.992,2.47533,25813.0,26548.9,77829.5,894.379,66.0187,3.0,19.4553
2113,04/04/2012,12:00,207.755,206.848,52.0773,55.5253,72.276,124.256,0.0,621.376,2.482,24214.9,21169.5,69155.5,779.072,64.8213,3.0,19.7213
2114,04/04/2012,12:15,206.997,207.2,51.9787,55.3227,62.1267,117.723,0.0,620.992,2.13333,25445.0,17257.8,57277.1,704.277,64.1947,3.0,19.9313
2115,04/04/2012,12:30,206.581,206.517,51.9867,55.336,70.6133,120.523,0.0,620.736,3.118,27724.5,16448.9,67044.7,771.883,63.48,3.0,20.1427
2116,04/04/2012,12:45,206.027,206.016,51.9707,55.408,75.4027,129.845,0.0,620.736,3.012,30602.6,15673.3,70462.1,798.421,62.776,3.0,20.3407
2117,04/04/2012,13:00,204.715,206.251,52.048,55.3307,52.6973,103.491,0.0,620.395,3.13067,29159.4,14306.0,54229.7,659.371,62.144,3.0,20.576
2118,04/04/2012,13:15,204.352,206.165,52.4427,55.6187,20.7587,38.0893,0.0,617.877,3.10533,11988.3,8666.11,11774.0,199.584,61.3173,3.0,20.692
2119,04/04/2012,13:30,203.851,206.624,52.7093,55.7813,53.536,87.9093,0.0,617.92,3.21,43624.4,12980.6,46209.7,599.477,61.8427,3.0,20.764
2120,04/04/2012,13:45,203.648,206.528,52.6907,55.784,78.4,110.299,0.0,619.669,3.45933,70503.1,16325.3,63397.9,813.76,62.6613,3.0,20.928
2121,04/04/2012,14:00,203.179,206.379,52.7547,55.9893,53.892,102.197,0.0,619.627,3.84467,55362.9,18197.8,45847.2,671.765,62.3387,3.0,21.052
2122,04/04/2012,14:15,202.411,204.576,53.04,56.176,24.9253,68.2587,0.0,618.219,3.416,22365.5,17508.4,20395.3,373.291,61.8693,3.0,21.1373
2123,04/04/2012,14:30,202.208,205.173,53.3253,56.2427,20.7407,51.2267,0.0,617.408,3.42,17909.8,15896.6,17021.6,342.987,62.336,3.0,21.184
2124,04/04/2012,14:45,202.709,205.269,53.656,56.4213,20.9047,27.7333,0.0,616.896,2.86133,7676.59,11081.0,9418.07,188.235,62.3547,3.0,21.216
2125,04/04/2012,15:00,202.4,205.141,54.0747,56.6027,19.216,23.928,0.0,615.659,2.44933,1684.48,2910.21,2214.91,39.5027,62.5893,3.0,21.18
2126,04/04/2012,15:15,202.133,205.579,54.384,56.7867,11.4427,18.308,0.266667,614.912,2.09,0.0,0.0,0.0,6.102,63.184,3.0,21.108
2127,04/04/2012,15:30,201.685,205.781,54.7813,57.0587,11.524,23.44,1.0,613.931,1.86667,0.0,0.0,0.0,8.69333,66.9573,3.0,21.02
2128,04/04/2012,15:45,200.64,206.517,55.9627,57.3627,11.7033,20.244,1.0,613.76,0.862,0.0,0.0,0.0,7.302,69.4827,3.0,20.9707
2129,04/04/2012,16:00,200.619,206.517,56.6667,57.7707,14.1907,23.516,1.0,613.76,1.07267,315.392,0.0,315.392,14.658,70.7707,3.0,20.908
2130,04/04/2012,16:15,199.989,206.187,57.2187,58.136,20.904,22.796,1.0,613.76,0.558667,809.984,0.0,1361.92,22.454,71.6907,3.0,20.8267
2131,04/04/2012,16:30,200.629,206.347,57.1547,58.4267,18.6767,23.0627,1.0,613.76,1.05667,1211.39,1268.74,1404.93,26.9067,72.336,3.0,20.7533
2132,04/04/2012,16:45,200.0,206.987,57.6533,58.8027,20.9213,23.144,1.0,613.76,0.606667,2028.54,2386.94,2243.58,41.788,72.8427,3.0,20.688
2133,04/04/2012,17:00,199.925,206.816,57.1653,58.9707,16.596,22.6047,1.0,613.76,0.716667,953.344,1232.9,774.144,21.662,73.4907,3.0,20.616
2134,04/04/2012,17:15,199.872,206.933,57.5333,59.216,11.4427,20.7667,1.0,613.717,1.224,0.0,0.0,0.0,8.47333,73.9067,3.0,20.5387
2135,04/04/2012,17:30,200.896,206.411,56.8187,59.2187,11.6053,23.2427,1.0,613.675,1.14333,0.0,0.0,0.0,8.45933,74.592,3.0,20.45
2136,04/04/2012,17:45,200.203,207.093,57.2773,59.4853,11.622,22.308,1.0,613.717,0.445333,537.6,71.68,0.0,13.3433,74.816,3.0,20.3747
2137,04/04/2012,18:00,200.032,207.723,56.9547,59.5333,11.524,18.0293,1.0,613.717,0.194667,215.04,516.096,0.0,10.894,75.3707,3.0,20.29
2138,04/04/2012,18:15,200.352,208.117,57.288,59.7173,11.7847,13.1027,1.0,575.787,0.318667,0.0,0.0,0.0,0.287333,75.6613,3.0,20.174
2139,04/04/2012,18:30,200.928,208.096,56.84,59.5813,11.4427,12.8587,1.0,330.059,0.280667,0.0,0.0,0.0,-1.636,76.432,3.0,20.1053
2140,04/04/2012,18:45,200.597,208.683,56.6827,59.608,11.524,13.5413,1.0,104.151,0.483333,0.0,0.0,0.0,-3.356,76.736,3.0,20.0053
2141,04/04/2012,19:00,200.96,208.597,56.3813,59.528,11.5073,12.696,1.0,6.18733,0.169333,0.0,0.0,0.0,-3.57733,76.9733,3.0,19.9367
2142,04/04/2012,19:15,201.6,208.203,56.3013,59.536,11.6053,13.2813,0.666667,1.09,0.303333,0.0,0.0,0.0,-3.83867,76.9467,3.0,19.8453
2143,04/04/2012,19:30,201.44,208.587,56.9733,59.7333,11.524,13.3467,0.0,0.958,0.0,0.0,0.0,0.0,-3.64267,76.7067,3.0,19.7567
2144,04/04/2012,19:45,201.237,208.864,56.848,59.6533,11.8013,13.1993,0.0,1.09,0.0,0.0,0.0,0.0,-3.512,76.808,3.0,19.694
2145,04/04/2012,20:00,201.088,208.704,56.9173,59.7093,11.6053,13.184,0.0,0.694,0.0,0.0,0.0,0.0,-3.57733,76.7973,3.0,19.5933
2146,04/04/2012,20:15,201.643,203.723,55.76,59.472,11.6867,13.2,0.8,0.826,0.207333,0.0,0.0,0.0,-3.44667,77.2693,3.0,19.5493
2147,04/04/2012,20:30,201.451,197.696,55.8987,59.5653,11.524,13.5253,0.0,1.002,0.0,0.0,0.0,0.0,-3.57733,77.12,3.0,19.458
2148,04/04/2012,20:45,201.173,196.832,55.4187,59.424,11.6053,13.1027,0.533333,1.266,0.2,0.0,0.0,0.0,-3.316,77.3307,3.0,19.39
2149,04/04/2012,21:00,200.971,198.357,55.2373,59.3733,11.7033,13.5407,1.0,0.826,0.222667,0.0,0.0,0.0,-3.316,77.76,3.0,19.344
2150,04/04/2012,21:15,201.557,199.029,56.032,59.6453,11.4427,13.184,0.133333,0.914,0.0,0.0,0.0,0.0,-3.57733,77.5813,3.0,19.2633
2151,04/04/2012,21:30,201.621,199.435,55.9947,59.7147,11.6053,12.6953,0.0,0.738,0.139333,0.0,0.0,0.0,-3.44667,77.5067,3.0,19.2227
2152,04/04/2012,21:45,202.155,201.035,56.0453,59.784,11.7033,13.428,0.0,1.134,0.0,0.0,0.0,0.0,-3.512,78.192,3.0,19.144
2153,04/04/2012,22:00,202.709,201.707,55.6693,59.784,11.7033,13.3467,0.0,0.826,0.0,0.0,0.0,0.0,-3.83867,78.0133,3.0,19.0733
2154,04/04/2012,22:15,203.093,203.221,55.712,59.8,11.6053,12.598,0.0,0.914,0.0,0.0,0.0,0.0,-3.57733,77.7653,3.0,19.0
2155,04/04/2012,22:30,203.488,203.403,55.904,59.9093,11.4427,12.0287,0.0,0.87,0.0,0.0,0.0,0.0,-3.512,77.704,3.0,18.9667
2156,04/04/2012,22:45,205.728,204.437,55.88,59.976,11.6053,13.704,0.0,0.738,0.0,0.0,0.0,0.0,-3.708,77.696,3.0,18.914
2157,04/04/2012,23:00,205.995,203.509,55.976,60.0133,11.7033,13.0213,0.0,0.914,0.0,0.0,0.0,0.0,-3.57733,77.7947,3.0,18.8293
2158,04/04/2012,23:15,204.181,203.061,56.0907,60.1173,11.5073,12.4187,0.0,0.826,0.0,0.0,0.0,0.0,-3.512,77.6373,3.0,18.8053
2159,04/04/2012,23:30,200.128,204.085,56.0747,60.2027,11.5887,13.1187,0.0,1.046,0.0,0.0,0.0,0.0,-3.57733,77.6907,3.0,18.7533
2160,04/04/2012,23:45,199.979,204.587,55.8107,60.1493,11.7033,13.3467,0.0,1.046,0.0,0.0,0.0,0.0,-3.64267,77.9147,3.0,18.6673
2161,05/04/2012,00:00,200.235,203.424,55.5013,60.0427,11.6053,13.1833,0.0,0.738,0.0,0.0,0.0,0.0,-3.512,78.312,3.06667,18.652
